"Survey";"Date";"Longitude";"Latitude";"Pesc";"Psem";"Total";"Sea";"Coast";"Depth";"Mud";"DayOfYear";"ElapsedDays"
"Albatross";1991-11-07;141.75;-12.75;241.713451606871;297.280638536637;538.994090143507;0.0455411901469376;30.576819;4.048;77.017635;310;7980
"Albatross";1991-11-07;141.65;-12.75;105.768751595653;162.168717138278;267.937468733931;0.12277621919572;30.562745;10.3888888888889;72.4908351;310;7980
"Albatross";1991-11-07;141.45;-12.75;178.221298671793;194.099798026426;372.321096698219;0.215872647642076;30.534599;28.2013888888889;71.2931843;310;7980
"Albatross";1991-11-07;141.45;-12.65;57.6144585515765;448.198862634319;505.813321185896;0.146290806272985;30.633115;29.3680555555556;66.9322315;310;7980
"Albatross";1991-11-07;141.35;-12.65;167.193747519163;358.352452885314;525.546200404477;0.237488947111224;30.604967;38.7083333333333;42.2623109;310;7980
"Albatross";1991-11-08;141.15;-12.65;0;409.543556327444;409.543556327444;0.431741820999525;30.576819;44.9097222222222;25.4878604;311;7981
"Albatross";1991-11-08;141.15;-12.55;0;541.265749012378;541.265749012378;0.425677107676682;30.675339;45.5208333333333;27.4286752;311;7981
"Albatross";1991-11-08;141.25;-12.45;0;613.580639969456;613.580639969456;0.347851980014478;30.787919;43.8611111111111;20.22919245;311;7981
"Albatross";1991-11-08;141.35;-12.45;29.0091576978881;335.547150473663;364.556308171551;0.256906597813286;30.801987;39.7361111111111;36.7473185;311;7981
"Albatross";1991-11-08;141.45;-12.55;26.6844035561473;275.481160781901;302.165564338048;0.127283148923964;30.731634;30.4166666666667;53.9037277;311;7981
"Albatross";1991-11-08;141.55;-12.55;0;1193.24207170528;1193.24207170528;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;311;7981
"Albatross";1991-11-08;141.55;-12.65;24.4788066035557;947.716453301882;972.195259905438;0.0793095202355924;30.64719;14.3055555555556;78.622927;311;7981
"Albatross";1991-11-08;141.55;-12.75;0;1204.85145784812;1204.85145784812;0.167600715988924;30.548672;17.4791666666667;76.57074;311;7981
"Albatross";1991-11-08;141.55;-12.85;614.208271252934;954.104159439311;1568.31243069224;0.101980390271845;30.450175;19.7638888888889;38.5847894;311;7981
"Albatross";1991-11-09;141.65;-12.85;280.148893728732;875.528390014306;1155.67728374304;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;312;7982
"Albatross";1991-11-09;141.75;-12.75;184.384923534934;236.523614470661;420.908538005595;0.0455411901469376;30.576819;4.048;77.017635;312;7982
"Albatross";1991-11-09;141.75;-12.75;326.480601123132;651.683045169551;978.163646292683;0.0455411901469376;30.576819;4.048;77.017635;312;7982
"Albatross";1991-11-09;141.65;-12.75;59.717369855872;627.955339388289;687.672709244161;0.12277621919572;30.562745;10.3888888888889;72.4908351;312;7982
"Albatross";1991-11-09;141.65;-12.65;33.6865543277331;9.97581870869516;43.6623730364283;0.0696419413859247;30.661264;7.48611111111111;82.1150689;312;7982
"Albatross";1991-11-09;141.75;-12.65;0;94.0912219092466;94.0912219092466;0.0588982172905159;30.689413;4.85416666666667;73.799906;312;7982
"Albatross";1991-11-09;141.55;-12.55;0;2051.65180118707;2051.65180118707;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;312;7982
"Albatross";1991-11-09;141.55;-12.65;71.5452714862121;465.490418876496;537.035690362708;0.0793095202355924;30.64719;14.3055555555556;78.622927;312;7982
"Albatross";1991-11-09;141.55;-12.75;41.2314896446226;795.674592796736;836.906082441358;0.167600715988924;30.548672;17.4791666666667;76.57074;312;7982
"Albatross";1991-11-09;141.55;-12.85;475.591314370314;721.910405593989;1197.5017199643;0.101980390271845;30.450175;19.7638888888889;38.5847894;312;7982
"Albatross";1991-11-10;141.65;-12.85;58.831202614251;937.028872173086;995.860074787337;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;313;7983
"Albatross";1991-11-10;141.75;-12.75;97.2752866910298;287.224540326015;384.499827017045;0.0455411901469376;30.576819;4.048;77.017635;313;7983
"Albatross";1991-11-10;141.75;-12.75;319.206088410493;123.123649379865;442.329737790357;0.0455411901469376;30.576819;4.048;77.017635;313;7983
"Albatross";1991-11-10;141.65;-12.75;180.584735156787;74.688080946847;255.272816103634;0.12277621919572;30.562745;10.3888888888889;72.4908351;313;7983
"Albatross";1991-11-10;141.65;-12.65;29.6436445712215;78.5766543784343;108.220298949656;0.0696419413859247;30.661264;7.48611111111111;82.1150689;313;7983
"Albatross";1991-11-10;141.75;-12.65;37.5779422604137;0;37.5779422604137;0.0588982172905159;30.689413;4.85416666666667;73.799906;313;7983
"Albatross";1991-12-05;141.75;-12.65;23.1432994710558;147.748149842647;170.891449313702;0.0588982172905159;30.689413;4.85416666666667;73.799906;338;8008
"Albatross";1991-12-05;141.65;-12.65;40.0230771357351;779.481070599718;819.504147735454;0.0696419413859247;30.661264;7.48611111111111;82.1150689;338;8008
"Albatross";1991-12-05;141.65;-12.75;182.074871629837;822.381804676311;1004.45667630615;0.12277621919572;30.562745;10.3888888888889;72.4908351;338;8008
"Albatross";1991-12-05;141.75;-12.75;171.731244721832;415.109610200469;586.840854922301;0.0455411901469376;30.576819;4.048;77.017635;338;8008
"Albatross";1991-12-06;141.75;-12.75;0;440.896827505836;440.896827505836;0.0455411901469376;30.576819;4.048;77.017635;339;8009
"Albatross";1991-12-06;141.65;-12.85;146.092330160259;447.264502689267;593.356832849525;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;339;8009
"Albatross";1991-12-06;141.55;-12.85;950.018437576751;782.480050459921;1732.49848803667;0.101980390271845;30.450175;19.7638888888889;38.5847894;339;8009
"Albatross";1991-12-06;141.55;-12.75;134.35845991652;909.053909450676;1043.4123693672;0.167600715988924;30.548672;17.4791666666667;76.57074;339;8009
"Albatross";1991-12-06;141.55;-12.65;0;585.918208581566;585.918208581566;0.0793095202355924;30.64719;14.3055555555556;78.622927;339;8009
"Albatross";1991-12-06;141.55;-12.55;129.401930260812;196.289578920735;325.691509181547;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;339;8009
"Albatross";1991-12-06;141.45;-12.55;221.30091682426;807.886172570984;1029.18708939524;0.127283148923964;30.731634;30.4166666666667;53.9037277;339;8009
"Albatross";1991-12-06;141.35;-12.45;151.015937889108;806.436187147629;957.452125036737;0.256906597813286;30.801987;39.7361111111111;36.7473185;339;8009
"Albatross";1991-12-06;141.25;-12.45;41.3154197091432;238.87714706355;280.192566772693;0.347851980014478;30.787919;43.8611111111111;20.22919245;339;8009
"Albatross";1991-12-07;141.15;-12.55;0;496.651474025937;496.651474025937;0.425677107676682;30.675339;45.5208333333333;27.4286752;340;8010
"Albatross";1991-12-07;141.15;-12.65;29.0091576978881;121.569064951452;150.57822264934;0.431741820999525;30.576819;44.9097222222222;25.4878604;340;8010
"Albatross";1991-12-07;141.35;-12.65;20.415292391682;1709.88757326297;1730.30286565465;0.237488947111224;30.604967;38.7083333333333;42.2623109;340;8010
"Albatross";1991-12-07;141.45;-12.65;70.6300256829445;998.604704965712;1069.23473064866;0.146290806272985;30.633115;29.3680555555556;66.9322315;340;8010
"Albatross";1991-12-07;141.45;-12.75;29.0091576978881;377.40923808618;406.418395784069;0.215872647642076;30.534599;28.2013888888889;71.2931843;340;8010
"Albatross";1991-12-07;141.55;-12.55;9.5771428864381;527.399352157574;536.976495044012;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;340;8010
"Albatross";1991-12-07;141.55;-12.65;113.44826049499;724.061807031744;837.510067526733;0.0793095202355924;30.64719;14.3055555555556;78.622927;340;8010
"Albatross";1991-12-07;141.55;-12.75;48.3107361389635;796.516257732869;844.826993871832;0.167600715988924;30.548672;17.4791666666667;76.57074;340;8010
"Albatross";1991-12-08;141.55;-12.85;846.673051964656;148.647288747343;995.320340712;0.101980390271845;30.450175;19.7638888888889;38.5847894;341;8011
"Albatross";1991-12-08;141.65;-12.85;83.1449933691169;512.26178869657;595.406782065687;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;341;8011
"Albatross";1991-12-08;141.75;-12.75;165.15237783848;550.637015490007;715.789393328486;0.0455411901469376;30.576819;4.048;77.017635;341;8011
"Albatross";1991-12-08;141.75;-12.75;7.19009067034516;162.695389056033;169.885479726378;0.0455411901469376;30.576819;4.048;77.017635;341;8011
"Albatross";1991-12-08;141.65;-12.75;97.7116833375164;1072.4942215173;1170.20590485482;0.12277621919572;30.562745;10.3888888888889;72.4908351;341;8011
"Albatross";1991-12-08;141.65;-12.65;15.0698170768148;373.077296632215;388.14711370903;0.0696419413859247;30.661264;7.48611111111111;82.1150689;341;8011
"Albatross";1991-12-08;141.75;-12.65;0;461.83297931548;461.83297931548;0.0588982172905159;30.689413;4.85416666666667;73.799906;341;8011
"Albatross";1992-01-04;141.75;-12.65;112.07094148088;1187.80705937696;1299.87800085784;0.0588982172905159;30.689413;4.85416666666667;73.799906;3;8038
"Albatross";1992-01-04;141.65;-12.65;592.90916126413;708.675384375211;1301.58454563934;0.0696419413859247;30.661264;7.48611111111111;82.1150689;3;8038
"Albatross";1992-01-04;141.65;-12.75;24.6773524020735;2816.78895212482;2841.46630452689;0.12277621919572;30.562745;10.3888888888889;72.4908351;3;8038
"Albatross";1992-01-04;141.75;-12.75;273.091899923776;1163.07994796415;1436.17184788792;0.0455411901469376;30.576819;4.048;77.017635;3;8038
"Albatross";1992-01-05;141.75;-12.75;73.4364198106672;1511.62384910518;1585.06026891585;0.0455411901469376;30.576819;4.048;77.017635;4;8039
"Albatross";1992-01-05;141.65;-12.85;0;1703.68761815997;1703.68761815997;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;4;8039
"Albatross";1992-01-05;141.55;-12.85;1170.02691636307;1603.33925276876;2773.36616913183;0.101980390271845;30.450175;19.7638888888889;38.5847894;4;8039
"Albatross";1992-01-05;141.55;-12.75;26.2399803172254;629.677574893919;655.917555211144;0.167600715988924;30.548672;17.4791666666667;76.57074;4;8039
"Albatross";1992-01-05;141.55;-12.65;19.1542857728762;971.072532580303;990.22681835318;0.0793095202355924;30.64719;14.3055555555556;78.622927;4;8039
"Albatross";1992-01-05;141.55;-12.55;0;1931.83638682504;1931.83638682504;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;4;8039
"Albatross";1992-01-05;141.45;-12.55;34.875153861306;598.37682803653;633.251981897836;0.127283148923964;30.731634;30.4166666666667;53.9037277;4;8039
"Albatross";1992-01-05;141.35;-12.45;98.3665931916953;358.077531797905;456.4441249896;0.256906597813286;30.801987;39.7361111111111;36.7473185;4;8039
"Albatross";1992-01-05;141.25;-12.45;0;21.8912122479886;21.8912122479886;0.347851980014478;30.787919;43.8611111111111;20.22919245;4;8039
"Albatross";1992-01-06;141.15;-12.55;0;352.543114609715;352.543114609715;0.425677107676682;30.675339;45.5208333333333;27.4286752;5;8040
"Albatross";1992-01-06;141.15;-12.65;16.3723826351703;244.331923433524;260.704306068694;0.431741820999525;30.576819;44.9097222222222;25.4878604;5;8040
"Albatross";1992-01-06;141.35;-12.65;162.549505234246;834.807640582781;997.357145817027;0.237488947111224;30.604967;38.7083333333333;42.2623109;5;8040
"Albatross";1992-01-06;141.45;-12.65;118.468408363876;904.545226014024;1023.0136343779;0.146290806272985;30.633115;29.3680555555556;66.9322315;5;8040
"Albatross";1992-01-06;141.45;-12.75;0;843.49289141299;843.49289141299;0.215872647642076;30.534599;28.2013888888889;71.2931843;5;8040
"Albatross";1992-01-06;141.55;-12.55;18.6981315013564;716.867631928733;735.56576343009;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;5;8040
"Albatross";1992-01-06;141.55;-12.65;0;1532.74108609977;1532.74108609977;0.0793095202355924;30.64719;14.3055555555556;78.622927;5;8040
"Albatross";1992-01-06;141.55;-12.75;18.6981315013564;1101.09260733496;1119.79073883632;0.167600715988924;30.548672;17.4791666666667;76.57074;5;8040
"Albatross";1992-01-06;141.55;-12.85;217.373584887783;839.644772661536;1057.01835754932;0.101980390271845;30.450175;19.7638888888889;38.5847894;5;8040
"Albatross";1992-01-07;141.65;-12.85;0;1731.01740384519;1731.01740384519;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;6;8041
"Albatross";1992-01-07;141.75;-12.75;0;1052.00454183609;1052.00454183609;0.0455411901469376;30.576819;4.048;77.017635;6;8041
"Albatross";1992-01-07;141.75;-12.75;0;647.183542809883;647.183542809883;0.0455411901469376;30.576819;4.048;77.017635;6;8041
"Albatross";1992-01-07;141.65;-12.75;65.0932284117108;446.385472806341;511.478701218051;0.12277621919572;30.562745;10.3888888888889;72.4908351;6;8041
"Albatross";1992-01-07;141.65;-12.65;49.9138230498229;2159.82802814901;2209.74185119884;0.0696419413859247;30.661264;7.48611111111111;82.1150689;6;8041
"Albatross";1992-02-04;141.75;-12.75;15.1516766467012;174.913622132094;190.065298778795;0.0455411901469376;30.576819;4.048;77.017635;34;8069
"Albatross";1992-02-04;141.65;-12.85;16.7987204419397;1006.83627749948;1023.63499794142;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;34;8069
"Albatross";1992-02-04;141.55;-12.85;0;670.365146129974;670.365146129974;0.101980390271845;30.450175;19.7638888888889;38.5847894;34;8069
"Albatross";1992-02-05;141.55;-12.75;0;1054.57873914179;1054.57873914179;0.167600715988924;30.548672;17.4791666666667;76.57074;35;8070
"Albatross";1992-02-05;141.65;-12.75;41.3154197091432;722.50760351843;763.823023227573;0.12277621919572;30.562745;10.3888888888889;72.4908351;35;8070
"Albatross";1992-02-05;141.75;-12.75;9.34906575067819;357.129623839827;366.478689590505;0.0455411901469376;30.576819;4.048;77.017635;35;8070
"Albatross";1992-02-05;141.75;-12.65;8.22578413402451;216.150256880314;224.376041014339;0.0588982172905159;30.689413;4.85416666666667;73.799906;35;8070
"Albatross";1992-02-05;141.65;-12.65;7.35996419134748;362.244023980671;369.603988172018;0.0696419413859247;30.661264;7.48611111111111;82.1150689;35;8070
"Albatross";1992-02-05;141.55;-12.55;0;241.093865961791;241.093865961791;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;35;8070
"Albatross";1992-02-05;141.45;-12.55;30.6157105588584;735.761847827022;766.37755838588;0.127283148923964;30.731634;30.4166666666667;53.9037277;35;8070
"Albatross";1992-02-05;141.35;-12.45;302.313130404401;736.271202146186;1038.58433255059;0.256906597813286;30.801987;39.7361111111111;36.7473185;35;8070
"Albatross";1992-02-05;141.25;-12.45;34.0257560108947;758.813205237344;792.838961248239;0.347851980014478;30.787919;43.8611111111111;20.22919245;35;8070
"Albatross";1992-02-06;141.15;-12.55;136.236045502606;1217.00125256731;1353.23729806992;0.425677107676682;30.675339;45.5208333333333;27.4286752;36;8071
"Albatross";1992-02-06;141.15;-12.65;92.3381663635482;1366.73687971754;1459.07504608109;0.431741820999525;30.576819;44.9097222222222;25.4878604;36;8071
"Albatross";1992-02-06;141.35;-12.65;119.738544741327;942.059581532782;1061.79812627411;0.237488947111224;30.604967;38.7083333333333;42.2623109;36;8071
"Albatross";1992-02-06;141.45;-12.65;67.0392575960753;1201.18437408206;1268.22363167814;0.146290806272985;30.633115;29.3680555555556;66.9322315;36;8071
"Albatross";1992-02-06;141.45;-12.75;13.2712619360512;599.242276007645;612.513537943696;0.215872647642076;30.534599;28.2013888888889;71.2931843;36;8071
"Albatross";1992-02-06;141.55;-12.55;0;206.007352947016;206.007352947016;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;36;8071
"Albatross";1992-02-06;141.55;-12.65;12.4784557624557;342.676479976313;355.154935738768;0.0793095202355924;30.64719;14.3055555555556;78.622927;36;8071
"Albatross";1992-02-06;141.55;-12.75;55.6935612540353;1426.35313610674;1482.04669736077;0.167600715988924;30.548672;17.4791666666667;76.57074;36;8071
"Albatross";1992-02-06;141.55;-12.85;0;581.422817162893;581.422817162893;0.101980390271845;30.450175;19.7638888888889;38.5847894;36;8071
"Albatross";1992-02-07;141.65;-12.85;0;1601.21968280652;1601.21968280652;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;37;8072
"Albatross";1992-02-07;141.75;-12.75;0;2309.85487950774;2309.85487950774;0.0455411901469376;30.576819;4.048;77.017635;37;8072
"Albatross";1992-03-03;141.75;-12.65;17.8920910920286;133.154813599369;151.046904691398;0.0588982172905159;30.689413;4.85416666666667;73.799906;62;8097
"Albatross";1992-03-03;141.65;-12.65;0;291.967998398939;291.967998398939;0.0696419413859247;30.661264;7.48611111111111;82.1150689;62;8097
"Albatross";1992-03-03;141.65;-12.75;20.1439778273595;514.128860025232;534.272837852592;0.12277621919572;30.562745;10.3888888888889;72.4908351;62;8097
"Albatross";1992-03-03;141.75;-12.75;0;415.348227606286;415.348227606286;0.0455411901469376;30.576819;4.048;77.017635;62;8097
"Albatross";1992-03-03;141.75;-12.75;0;237.300878369977;237.300878369977;0.0455411901469376;30.576819;4.048;77.017635;62;8097
"Albatross";1992-03-04;141.65;-12.85;0;6032.73806742469;6032.73806742469;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;63;8098
"Albatross";1992-03-04;141.55;-12.85;0;1877.42306015775;1877.42306015775;0.101980390271845;30.450175;19.7638888888889;38.5847894;63;8098
"Albatross";1992-03-04;141.55;-12.75;0;5075.00371725823;5075.00371725823;0.167600715988924;30.548672;17.4791666666667;76.57074;63;8098
"Albatross";1992-03-04;141.55;-12.65;0;384.697828795605;384.697828795605;0.0793095202355924;30.64719;14.3055555555556;78.622927;63;8098
"Albatross";1992-03-04;141.55;-12.55;7.35996419134748;67.0844088506303;74.4443730419778;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;63;8098
"Albatross";1992-03-04;141.45;-12.45;0;1032.02260989568;1032.02260989568;0.16857639217875;30.83012;30.9305555555556;45.8201387;63;8098
"Albatross";1992-03-04;141.45;-12.55;57.6878023443135;1456.84662812209;1514.53443046641;0.127283148923964;30.731634;30.4166666666667;53.9037277;63;8098
"Albatross";1992-03-04;141.35;-12.45;128.770378909216;471.633149716379;600.403528625595;0.256906597813286;30.801987;39.7361111111111;36.7473185;63;8098
"Albatross";1992-03-04;141.25;-12.45;20.415292391682;508.772037429973;529.187329821655;0.347851980014478;30.787919;43.8611111111111;20.22919245;63;8098
"Albatross";1992-03-05;141.15;-12.55;149.332500094728;800.649320212419;949.981820307147;0.425677107676682;30.675339;45.5208333333333;27.4286752;64;8099
"Albatross";1992-03-05;141.15;-12.65;49.8047744388534;389.290155754113;439.094930192966;0.431741820999525;30.576819;44.9097222222222;25.4878604;64;8099
"Albatross";1992-03-05;141.35;-12.65;181.762605471997;828.223922428056;1009.98652790005;0.237488947111224;30.604967;38.7083333333333;42.2623109;64;8099
"Albatross";1992-03-05;141.45;-12.65;0;913.699238351704;913.699238351704;0.146290806272985;30.633115;29.3680555555556;66.9322315;64;8099
"Albatross";1992-03-05;141.45;-12.75;38.4498029795936;1390.24890798049;1428.69871096009;0.215872647642076;30.534599;28.2013888888889;71.2931843;64;8099
"Albatross";1992-03-05;141.55;-12.45;0;427.811459508908;427.811459508908;0.0762758153020903;30.844183;17.5;36.7512795;64;8099
"Albatross";1992-03-05;141.55;-12.55;0;250.30047222249;250.30047222249;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;64;8099
"Albatross";1992-03-05;141.55;-12.65;0;537.370365938507;537.370365938507;0.0793095202355924;30.64719;14.3055555555556;78.622927;64;8099
"Albatross";1992-03-05;141.55;-12.75;0;1825.26746334838;1825.26746334838;0.167600715988924;30.548672;17.4791666666667;76.57074;64;8099
"Albatross";1992-03-05;141.55;-12.85;0;300.690794314542;300.690794314542;0.101980390271845;30.450175;19.7638888888889;38.5847894;64;8099
"Albatross";1992-03-06;141.65;-12.85;0;73.4911360128935;73.4911360128935;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;65;8100
"Albatross";1992-03-06;141.75;-12.75;0;154.729856509451;154.729856509451;0.0455411901469376;30.576819;4.048;77.017635;65;8100
"Albatross";1992-03-06;141.75;-12.75;0;84.9413188895641;84.9413188895641;0.0455411901469376;30.576819;4.048;77.017635;65;8100
"Albatross";1992-03-06;141.65;-12.75;23.8319295354078;222.463841746138;246.295771281545;0.12277621919572;30.562745;10.3888888888889;72.4908351;65;8100
"Albatross";1992-03-06;141.65;-12.65;0;8.79949883341914;8.79949883341914;0.0696419413859247;30.661264;7.48611111111111;82.1150689;65;8100
"Albatross";1992-03-06;141.75;-12.65;0;57.9597976478993;57.9597976478993;0.0588982172905159;30.689413;4.85416666666667;73.799906;65;8100
"Albatross";1992-03-28;141.65;-12.85;23.8319295354078;387.501353828604;411.333283364011;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;87;8122
"Albatross";1992-03-28;141.65;-12.85;0;109.090224920859;109.090224920859;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;87;8122
"Albatross";1992-03-28;141.75;-12.85;22.3899264248339;328.571700580282;350.961627005116;0.0194164878389528;30.478314;2.55769230769231;79.4451643333333;87;8122
"Albatross";1992-03-28;141.75;-12.85;0;14.8679053366864;14.8679053366864;0.0194164878389528;30.478314;2.55769230769231;79.4451643333333;87;8122
"Albatross";1992-03-28;141.75;-12.65;0;20.9970107940266;20.9970107940266;0.0588982172905159;30.689413;4.85416666666667;73.799906;87;8122
"Albatross";1992-03-28;141.75;-12.65;11.8691693380926;0;11.8691693380926;0.0588982172905159;30.689413;4.85416666666667;73.799906;87;8122
"Albatross";1992-03-29;141.75;-12.65;0;72.510367939601;72.510367939601;0.0588982172905159;30.689413;4.85416666666667;73.799906;88;8123
"Albatross";1992-03-29;141.65;-12.55;0;8.79949883341914;8.79949883341914;0.00223606797748346;30.759778;2.42372881355932;66.9513952941176;88;8123
"Albatross";1992-03-29;141.65;-12.55;0;14.4322988002455;14.4322988002455;0.00223606797748346;30.759778;2.42372881355932;66.9513952941176;88;8123
"Albatross";1992-03-29;141.65;-12.65;36.7223414143588;241.815784541497;278.538125955856;0.0696419413859247;30.661264;7.48611111111111;82.1150689;88;8123
"Albatross";1992-03-29;141.75;-12.65;8.22578413402451;73.7812649569265;82.007049090951;0.0588982172905159;30.689413;4.85416666666667;73.799906;88;8123
"Albatross";1992-03-29;141.65;-12.65;0;157.012040089794;157.012040089794;0.0696419413859247;30.661264;7.48611111111111;82.1150689;88;8123
"Albatross";1992-03-29;141.65;-12.75;13.2712619360512;302.400979718231;315.672241654282;0.12277621919572;30.562745;10.3888888888889;72.4908351;88;8123
"Albatross";1992-03-29;141.75;-12.75;0;314.387816460048;314.387816460048;0.0455411901469376;30.576819;4.048;77.017635;88;8123
"Albatross";1992-03-29;141.75;-12.75;0;192.802135634222;192.802135634222;0.0455411901469376;30.576819;4.048;77.017635;88;8123
"Albatross";1992-03-30;141.65;-12.85;0;343.809528939125;343.809528939125;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;89;8124
"Albatross";1992-03-30;141.55;-12.85;91.777631967858;983.257049488974;1075.03468145683;0.101980390271845;30.450175;19.7638888888889;38.5847894;89;8124
"Albatross";1992-03-30;141.55;-12.75;111.681395954873;333.143372242572;444.824768197445;0.167600715988924;30.548672;17.4791666666667;76.57074;89;8124
"Albatross";1992-03-30;141.55;-12.65;0;187.568941464023;187.568941464023;0.0793095202355924;30.64719;14.3055555555556;78.622927;89;8124
"Albatross";1992-03-30;141.55;-12.55;0;179.575074740839;179.575074740839;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;89;8124
"Albatross";1992-03-30;141.45;-12.45;214.581312850341;395.833597235401;610.414910085741;0.16857639217875;30.83012;30.9305555555556;45.8201387;89;8124
"Albatross";1992-03-30;141.45;-12.55;262.098807113318;643.276001858104;905.374808971421;0.127283148923964;30.731634;30.4166666666667;53.9037277;89;8124
"Albatross";1992-03-30;141.35;-12.45;82.61869071805;579.34916781819;661.967858536241;0.256906597813286;30.801987;39.7361111111111;36.7473185;89;8124
"Albatross";1992-03-30;141.25;-12.45;82.7970596526875;1275.47758597499;1358.27464562767;0.347851980014478;30.787919;43.8611111111111;20.22919245;89;8124
"Albatross";1992-03-31;141.15;-12.55;0;330.417175125487;330.417175125487;0.425677107676682;30.675339;45.5208333333333;27.4286752;90;8125
"Albatross";1992-03-31;141.15;-12.65;185.765205605345;1175.36741078316;1361.1326163885;0.431741820999525;30.576819;44.9097222222222;25.4878604;90;8125
"Albatross";1992-03-31;141.35;-12.65;79.8846994503337;745.801784757184;825.686484207517;0.237488947111224;30.604967;38.7083333333333;42.2623109;90;8125
"Albatross";1992-03-31;141.45;-12.65;152.074061524755;481.399394285309;633.473455810064;0.146290806272985;30.633115;29.3680555555556;66.9322315;90;8125
"Albatross";1992-03-31;141.55;-12.55;54.5417807311492;341.75978207202;396.301562803169;0.0346554469023099;30.745707;12.6666666666667;63.6190290816327;90;8125
"Albatross";1992-03-31;141.55;-12.65;50.6921345600325;179.729972352291;230.422106912324;0.0793095202355924;30.64719;14.3055555555556;78.622927;90;8125
"Albatross";1992-03-31;141.55;-12.75;24.4788066035557;543.455141031863;567.933947635419;0.167600715988924;30.548672;17.4791666666667;76.57074;90;8125
"Albatross";1992-03-31;141.55;-12.85;23.8319295354078;623.625874807937;647.457804343344;0.101980390271845;30.450175;19.7638888888889;38.5847894;90;8125
"Albatross";1992-04-01;141.65;-12.85;39.5475686754932;504.803543928489;544.351112603982;0.0554436651025215;30.464244;8.61151079136691;39.7353091578947;91;8126
"Albatross";1992-04-01;141.75;-12.75;0;118.508307705865;118.508307705865;0.0455411901469376;30.576819;4.048;77.017635;91;8126
"Albatross";1992-04-01;141.75;-12.75;19.3571263023396;164.970721260669;184.327847563008;0.0455411901469376;30.576819;4.048;77.017635;91;8126
"Albatross";1992-04-01;141.65;-12.75;0;679.121411245302;679.121411245302;0.12277621919572;30.562745;10.3888888888889;72.4908351;91;8126
"Albatross";1992-04-01;141.65;-12.65;0;41.4903386375039;41.4903386375039;0.0696419413859247;30.661264;7.48611111111111;82.1150689;91;8126
"Albatross";1992-04-01;141.75;-12.65;9.34906575067819;103.229425519785;112.578491270464;0.0588982172905159;30.689413;4.85416666666667;73.799906;91;8126
"BSS9708";1997-10-04;130.35;-10.95;0;1136.7842277436;1136.7842277436;0.200324736365731;11.851439;53.1111111111111;85.9710397;276;10138
"BSS9708";1997-10-04;130.35;-10.95;0;404.509310097934;404.509310097934;0.200324736365731;11.851439;53.1111111111111;85.9710397;276;10138
"BSS9708";1997-10-05;130.55;-11.05;0;228.056010124567;228.056010124567;0.174201033292009;11.97927;40.4583333333333;93.7725279;277;10139
"BSS9708";1997-10-05;130.55;-11.05;0;137.833082036941;137.833082036941;0.174201033292009;11.97927;40.4583333333333;93.7725279;277;10139
"BSS9708";1997-10-05;130.65;-11.05;0;177.244420966835;177.244420966835;0.227270763627882;12.075823;40.0972222222222;94.4752863;277;10139
"BSS9708";1997-10-05;130.65;-11.05;0;40.2464692029133;40.2464692029133;0.227270763627882;12.075823;40.0972222222222;94.4752863;277;10139
"BSS9708";1997-10-05;130.65;-11.05;0;254.470354306673;254.470354306673;0.227270763627882;12.075823;40.0972222222222;94.4752863;277;10139
"BSS9708";1997-10-05;130.55;-11.05;0;83.4808634524639;83.4808634524639;0.174201033292009;11.97927;40.4583333333333;93.7725279;277;10139
"BSS9708";1997-10-05;130.55;-11.05;0;455.606736810487;455.606736810487;0.174201033292009;11.97927;40.4583333333333;93.7725279;277;10139
"BSS9708";1997-10-06;130.45;-11.05;0;1771.30513177548;1771.30513177548;0.110145358504116;11.885743;37.4791666666667;94.0260067;278;10140
"BSS9708";1997-10-07;136.85;-12.65;0;43.5647622753186;43.5647622753186;0.121313643090952;19.221541;34.1388888888889;46.402920076;279;10141
"BSS9708";1997-10-07;136.85;-12.65;0;2050.99683489333;2050.99683489333;0.121313643090952;19.221541;34.1388888888889;46.402920076;279;10141
